Parm;PM10;NO2;NO;NOX;IQA
25/1/22 15.59;246.25;35.87;2.55;21.18;493
25/1/22 17.59;238.00;32.15;2.20;18.85;476
25/1/22 19.59;226.25;65.80;4.77;38.90;453
25/1/22 21.59;200.50;119.97;68.75;119.73;401
25/1/22 23.59;165.75;67.20;4.57;39.45;332
26/1/22 1.59;127.50;28.38;2.65;17.22;255
26/1/22 3.59;103.75;24.28;2.40;14.88;208
26/1/22 5.59;114.00;28.05;1.55;16.20;228
26/1/22 7.59;113.75;45.23;1.72;25.45;228
26/1/22 9.59;169.00;55.23;1.55;30.63;338
26/1/22 11.59;220.00;68.18;2.33;38.15;440
26/1/22 13.59;223.00;68.15;3.38;38.97;446
26/1/22 15.59;206.50;72.53;3.68;41.57;413
26/1/22 17.59;205.00;78.05;6.02;46.43;410
26/1/22 19.59;175.50;71.67;4.30;41.62;351
26/1/22 21.59;158.75;42.37;1.22;23.53;318
26/1/22 23.59;156.50;37.32;0.70;20.40;313
27/1/22 1.59;151.50;36.15;0.43;19.53;303
27/1/22 3.59;147.00;28.88;0.53;15.77;294
27/1/22 5.59;138.50;39.47;1.08;21.88;277
27/1/22 7.59;136.00;26.02;1.70;15.20;272
27/1/22 9.59;124.25;22.18;1.23;12.77;249
27/1/22 11.59;125.00;28.98;2.45;17.42;250
27/1/22 13.59;128.25;22.28;1.90;13.40;257
27/1/22 15.59;131.25;21.98;1.45;12.85;263
27/1/22 17.59;138.00;54.30;6.73;34.32;276
27/1/22 19.59;162.25;54.02;4.88;32.75;325
27/1/22 21.59;180.50;108.50;67.82;112.88;361
27/1/22 23.59;147.50;17.80;1.95;11.07;295
28/1/22 1.59;101.25;14.72;0.83;8.50;203
28/1/22 3.59;85.75;49.17;10.68;34.85;172
28/1/22 5.59;96.50;42.10;2.30;24.25;193
28/1/22 7.59;118.00;58.87;3.50;34.12;236
28/1/22 9.59;138.00;77.02;17.10;54.85;276
28/1/22 11.59;165.00;75.85;7.55;46.50;330
28/1/22 13.59;189.50;76.42;4.60;44.43;379
28/1/22 15.59;151.50;37.20;0.65;20.30;303
28/1/22 17.59;143.00;36.10;0.88;19.88;286
28/1/22 19.59;150.25;86.00;10.00;53.88;301
28/1/22 21.59;148.00;64.75;2.47;36.45;296
28/1/22 23.59;132.50;45.10;1.03;24.80;265
29/1/22 1.59;132.00;37.38;0.38;20.17;264
29/1/22 3.59;106.00;47.60;1.12;26.28;212
29/1/22 5.59;96.00;44.10;2.12;25.15;192
29/1/22 7.59;83.25;26.93;0.18;14.48;167
29/1/22 9.59;75.50;19.70;0.83;11.15;151
29/1/22 11.59;72.25;23.60;2.45;14.53;145
29/1/22 13.59;83.25;19.43;1.70;11.73;167
29/1/22 15.59;97.75;23.95;1.65;14.05;196
29/1/22 17.59;96.50;19.33;1.72;11.65;193
29/1/22 19.59;74.75;14.48;1.15;8.65;150
29/1/22 21.59;64.50;12.60;1.43;7.85;129
29/1/22 23.59;53.25;17.60;1.78;10.80;107
30/1/22 1.59;50.75;16.07;1.58;9.83;102
30/1/22 3.59;50.50;17.00;1.50;10.25;101
30/1/22 5.59;58.25;15.12;0.82;8.75;117
30/1/22 7.59;77.00;32.13;0.47;17.45;154
30/1/22 9.59;174.50;35.08;0.35;18.90;349
30/1/22 11.59;163.00;60.38;2.20;33.95;326
30/1/22 13.59;155.50;47.02;2.22;26.82;311
30/1/22 15.59;129.75;46.23;1.47;25.75;260
30/1/22 17.59;141.50;40.70;0.97;22.43;283
30/1/22 19.59;118.75;35.28;0.55;19.22;238
30/1/22 21.59;99.50;24.40;0.20;13.20;199
30/1/22 23.59;100.75;32.23;0.82;17.80;202
31/1/22 1.59;117.75;62.37;1.95;34.78;236
31/1/22 3.59;137.75;66.42;3.05;37.77;276
31/1/22 5.59;116.75;51.52;1.03;28.15;234
31/1/22 7.59;111.75;26.45;0.52;14.37;224
31/1/22 9.59;115.75;35.17;1.08;19.60;232
31/1/22 11.59;112.00;29.80;2.83;18.15;224
31/1/22 13.59;95.00;25.35;3.37;16.22;190
31/1/22 15.59;107.75;29.65;3.68;18.78;216
31/1/22 17.59;93.00;29.20;2.13;17.23;186
31/1/22 19.59;88.00;37.83;4.38;23.68;176
31/1/22 21.59;89.00;93.75;68.03;105.20;178
31/1/22 23.59;86.75;17.05;1.25;10.10;174
1/2/22 1.59;81.25;16.20;0.53;9.07;163
1/2/22 3.59;86.50;21.40;0.95;12.17;173
1/2/22 5.59;94.75;25.90;0.60;14.25;190
1/2/22 7.59;120.25;69.30;3.25;39.47;241
1/2/22 9.59;154.00;83.82;6.88;50.15;308
1/2/22 11.59;139.25;36.72;2.30;21.40;279
1/2/22 13.59;177.50;48.65;2.97;28.35;355
1/2/22 15.59;173.75;56.22;3.72;32.95;348
1/2/22 17.59;149.00;44.67;2.30;25.65;298
1/2/22 19.59;162.00;52.00;1.60;28.98;324
1/2/22 21.59;178.25;76.55;9.73;48.60;357
1/2/22 23.59;191.50;68.70;9.05;43.90;383
2/2/22 1.59;188.50;61.45;8.53;39.60;377
2/2/22 3.59;180.00;67.05;12.68;46.02;360
2/2/22 5.59;191.75;70.55;12.97;48.12;384
2/2/22 7.59;180.00;64.35;15.40;46.75;360
2/2/22 9.59;174.25;49.45;9.98;34.40;349
2/2/22 11.59;174.50;42.40;7.23;28.40;349
2/2/22 13.59;170.50;28.05;3.15;17.45;341
2/2/22 15.59;152.25;21.43;2.43;13.42;305
2/2/22 17.59;112.75;20.38;2.60;12.95;226
2/2/22 19.59;85.50;16.23;2.12;10.38;171
2/2/22 21.59;66.25;87.20;67.37;101.18;133
2/2/22 23.59;61.25;24.40;3.00;15.40;123
3/2/22 1.59;69.75;24.88;3.22;15.87;140
3/2/22 3.59;66.00;16.50;1.45;10.03;132
3/2/22 5.59;62.50;22.03;1.62;13.08;125
3/2/22 7.59;75.25;43.45;3.08;25.62;151
3/2/22 9.59;108.75;26.00;2.10;15.52;218
3/2/22 11.59;112.25;29.35;1.65;16.95;225
3/2/22 13.59;133.00;31.35;3.68;19.67;266
3/2/22 15.59;146.75;34.22;3.58;21.12;294
3/2/22 17.59;112.00;32.40;3.12;19.80;224
3/2/22 19.59;105.50;50.27;3.50;29.58;211
3/2/22 21.59;128.50;48.97;5.15;30.25;257
3/2/22 23.59;144.50;63.47;16.38;47.08;289
4/2/22 1.59;132.00;72.75;21.20;55.90;264
4/2/22 3.59;121.75;59.80;14.67;43.72;244
4/2/22 5.59;107.00;39.07;2.47;22.82;214
4/2/22 7.59;95.75;38.67;5.78;25.25;192
4/2/22 9.59;77.25;30.10;2.45;18.00;155
4/2/22 11.59;66.75;26.55;3.82;17.20;134
4/2/22 13.59;61.50;19.05;2.83;12.45;123
4/2/22 15.59;68.75;13.42;1.70;8.55;138
4/2/22 17.59;77.25;14.85;3.55;10.83;155
4/2/22 19.59;78.00;17.67;1.62;10.70;156
4/2/22 21.59;84.25;89.15;65.22;100.50;169
4/2/22 23.59;95.75;19.00;1.45;11.27;192
5/2/22 1.59;89.00;18.35;2.05;11.40;178
5/2/22 3.59;93.25;28.10;2.60;17.08;187
5/2/22 5.59;110.25;19.58;0.97;11.18;221
5/2/22 7.59;108.00;25.57;1.50;14.83;216
5/2/22 9.59;144.00;43.13;3.95;26.18;288
5/2/22 11.59;148.00;27.17;3.83;17.58;296
5/2/22 13.59;98.50;30.07;2.95;18.38;197
5/2/22 15.59;88.00;21.55;1.75;12.88;176
5/2/22 17.59;70.25;18.42;1.50;11.00;141
5/2/22 19.59;71.00;17.05;1.28;10.13;142
5/2/22 21.59;72.50;63.05;10.42;41.98;145
5/2/22 23.59;85.00;38.45;3.43;23.25;170
6/2/22 1.59;91.00;39.87;2.15;22.95;182
6/2/22 3.59;95.50;40.23;4.02;24.65;191
6/2/22 5.59;109.00;40.80;4.83;25.60;218
6/2/22 7.59;102.50;30.70;3.17;18.92;205
6/2/22 9.59;86.50;32.75;7.30;23.40;173
6/2/22 11.59;99.75;32.35;5.70;21.85;200
6/2/22 13.59;104.75;16.90;2.95;11.35;210
6/2/22 15.59;95.75;26.57;5.30;18.45;192
6/2/22 17.59;97.25;20.58;2.45;12.92;195
6/2/22 19.59;91.00;14.25;2.30;9.42;182
6/2/22 21.59;87.25;84.47;65.38;98.15;175
6/2/22 23.59;87.75;15.90;1.78;9.95;176
7/2/22 1.59;90.25;21.45;1.77;12.85;181
7/2/22 3.59;98.50;20.82;1.38;12.20;197
7/2/22 5.59;95.75;18.12;1.93;11.20;192
7/2/22 7.59;111.00;27.17;2.80;16.75;222
7/2/22 9.59;142.25;32.45;2.45;19.25;285
7/2/22 11.59;140.00;27.55;2.00;16.28;280
7/2/22 13.59;117.75;25.28;1.80;14.90;236
7/2/22 15.59;104.00;20.50;1.75;12.35;208
7/2/22 17.59;98.50;12.03;1.15;7.38;197
7/2/22 19.59;91.00;12.17;1.12;7.37;182
7/2/22 21.59;94.25;16.33;0.85;9.35;189
7/2/22 23.59;98.00;25.17;0.60;13.88;196
8/2/22 1.59;101.00;24.30;1.42;14.08;202
8/2/22 3.59;106.75;22.02;0.73;12.30;214
8/2/22 5.59;96.25;14.58;0.23;7.90;193
8/2/22 7.59;95.00;26.92;1.52;15.60;190
8/2/22 9.59;126.75;18.20;2.05;11.35;254
8/2/22 11.59;185.25;14.62;1.82;9.27;371
8/2/22 13.59;103.25;19.03;1.95;11.72;207
8/2/22 15.59;104.75;19.05;2.32;12.00;210
8/2/22 17.59;83.50;14.30;2.25;9.40;167
8/2/22 19.59;84.25;83.60;65.28;97.60;169
8/2/22 21.59;78.50;15.57;1.60;9.62;157
8/2/22 23.59;79.00;14.50;0.93;8.45;158
9/2/22 1.59;86.25;15.17;0.85;8.75;173
9/2/22 3.59;94.00;19.12;1.62;11.50;188
9/2/22 5.59;111.50;26.13;1.72;15.30;223
9/2/22 7.59;131.50;38.20;1.53;21.55;263
9/2/22 9.59;149.50;49.78;2.17;28.28;299
9/2/22 11.59;162.00;32.75;0.98;18.22;324
9/2/22 13.59;132.25;31.25;1.47;17.82;265
9/2/22 15.59;127.50;22.18;1.30;12.87;255
9/2/22 17.59;109.50;26.60;1.35;15.25;219
9/2/22 19.59;107.00;30.20;0.95;16.85;214
9/2/22 21.59;113.25;36.35;0.80;20.00;227
9/2/22 23.59;119.50;58.93;2.60;33.45;239
10/2/22 1.59;133.75;36.10;1.22;20.20;268
10/2/22 3.59;133.00;63.57;9.57;41.58;266
10/2/22 5.59;156.75;61.60;12.25;42.70;314
10/2/22 7.59;174.00;71.30;20.05;54.25;348
10/2/22 9.59;169.50;55.12;13.15;40.00;339
10/2/22 11.59;147.25;38.12;5.23;24.53;295
10/2/22 13.59;134.50;27.53;2.42;16.60;269
10/2/22 15.59;118.75;28.62;2.35;17.15;238
10/2/22 17.59;111.25;21.67;1.50;12.75;223
10/2/22 19.59;106.00;150.92;123.25;179.40;212
10/2/22 21.59;100.50;18.78;1.32;11.03;201
10/2/22 23.59;107.00;18.48;1.38;10.93;214
11/2/22 1.59;95.75;19.65;1.82;11.95;192
11/2/22 3.59;97.75;19.02;1.63;11.42;196
11/2/22 5.59;108.50;37.43;1.75;21.30;217
11/2/22 7.59;145.50;34.37;1.40;19.40;291
11/2/22 9.59;157.00;28.60;1.12;16.12;314
11/2/22 11.59;164.50;27.20;1.25;15.45;329
11/2/22 13.59;151.50;29.05;0.92;16.20;303
11/2/22 15.59;153.50;42.85;1.17;23.73;307
11/2/22 17.59;161.25;46.70;2.48;26.80;323
11/2/22 19.59;183.75;50.83;1.55;28.30;368
11/2/22 21.59;195.25;80.57;12.05;52.62;391
11/2/22 23.59;196.00;81.92;28.50;66.75;392
12/2/22 1.59;196.00;68.23;9.65;44.10;392
12/2/22 3.59;209.75;99.63;32.25;79.20;420
12/2/22 5.59;205.25;80.05;21.10;59.70;411
12/2/22 7.59;209.50;54.43;9.75;36.85;419
12/2/22 9.59;194.50;93.77;31.75;75.65;389
12/2/22 11.59;231.00;39.02;4.95;24.77;462
12/2/22 13.59;165.00;20.50;1.85;12.40;330
12/2/22 15.59;121.25;15.10;1.18;9.02;243
12/2/22 17.59;113.00;18.95;1.08;10.95;226
12/2/22 19.59;114.25;12.05;0.72;6.98;229
12/2/22 21.59;106.50;12.40;0.65;7.12;213
12/2/22 23.59;103.00;12.57;0.28;6.92;206
13/2/22 1.59;108.25;11.75;0.28;6.52;217
13/2/22 3.59;108.50;13.25;0.32;7.32;217
13/2/22 5.59;121.50;20.27;1.15;11.72;243
13/2/22 7.59;152.00;35.02;0.75;19.25;304
13/2/22 9.59;203.00;78.05;2.70;43.68;406
13/2/22 11.59;218.25;57.48;0.58;31.05;437
13/2/22 13.59;192.00;58.48;4.92;35.08;384
13/2/22 15.59;214.25;68.15;4.48;39.90;429
13/2/22 17.59;220.00;77.52;5.38;45.60;440
13/2/22 19.59;282.25;86.73;11.82;55.75;565
13/2/22 21.59;269.25;100.95;15.57;66.35;539
13/2/22 23.59;202.00;86.45;5.12;50.15;404
14/2/22 1.59;187.75;63.03;4.62;37.32;376
14/2/22 3.59;209.75;43.38;1.48;24.22;420
14/2/22 5.59;206.25;78.55;15.65;54.52;413
14/2/22 7.59;258.75;56.27;7.00;35.60;518
14/2/22 9.59;238.00;73.82;15.97;52.25;476
14/2/22 11.59;186.75;39.20;3.70;23.88;374
14/2/22 13.59;149.25;26.05;2.40;15.80;299
14/2/22 15.59;53.00;7.30;0.70;4.45;106
14/2/22 17.59;105.50;86.48;66.75;100.32;211
14/2/22 19.59;103.25;18.70;1.32;11.00;207
14/2/22 21.59;98.00;15.42;0.75;8.83;196
14/2/22 23.59;90.25;20.55;1.52;12.20;181
15/2/22 1.59;98.50;22.43;1.47;13.15;197
15/2/22 3.59;58.25;13.70;1.23;8.28;117
15/2/22 5.59;136.25;47.90;2.98;27.90;273
15/2/22 7.59;190.25;74.62;2.70;41.85;381
15/2/22 9.59;218.50;71.73;1.88;39.68;437
15/2/22 11.59;215.25;57.45;1.95;32.12;431
15/2/22 13.59;180.00;72.50;3.63;41.50;360
15/2/22 15.59;204.75;94.90;6.07;55.40;410
15/2/22 17.59;222.50;72.97;3.50;41.65;445
15/2/22 19.59;203.00;38.38;1.03;21.25;406
15/2/22 21.59;166.25;34.73;0.55;18.90;333
15/2/22 23.59;170.25;47.40;0.55;25.65;341
16/2/22 1.59;183.25;34.12;0.28;18.38;367
16/2/22 3.59;177.00;91.38;14.00;59.97;354
16/2/22 5.59;208.75;54.60;2.18;30.80;418
16/2/22 7.59;200.75;45.90;6.60;29.80;402
16/2/22 9.59;175.75;33.85;3.10;20.53;352
16/2/22 11.59;136.25;24.47;1.88;14.55;273
16/2/22 13.59;127.50;20.62;1.98;12.58;255
16/2/22 15.59;63.50;17.30;1.35;5.15;127
16/2/22 17.59;123.25;20.00;1.35;11.73;247
16/2/22 19.59;120.25;17.52;0.95;10.10;241
16/2/22 21.59;130.50;19.47;1.50;11.58;261
16/2/22 23.59;141.00;26.57;1.90;15.67;282
17/2/22 1.59;183.25;50.88;1.72;28.45;367
17/2/22 3.59;232.50;56.30;2.43;31.88;465
17/2/22 5.59;219.00;51.35;1.78;28.75;438
17/2/22 7.59;213.50;52.08;2.82;30.00;427
17/2/22 9.59;169.00;27.15;1.20;15.42;338
17/2/22 11.59;145.75;37.47;1.77;21.40;292
17/2/22 13.59;132.75;42.00;1.00;23.00;266
17/2/22 15.59;134.00;33.55;1.00;18.67;268
17/2/22 17.59;140.00;60.70;0.70;32.88;280
17/2/22 19.59;168.50;89.10;11.05;56.35;337
17/2/22 21.59;163.50;94.25;18.05;64.80;327
17/2/22 23.59;168.00;80.50;16.25;56.02;336
18/2/22 1.59;187.50;60.15;11.70;41.52;375
18/2/22 3.59;176.00;30.50;2.98;18.62;352
18/2/22 5.59;125.50;26.38;2.93;16.40;251
18/2/22 7.59;115.00;24.12;2.35;14.73;230
18/2/22 9.59;106.75;21.40;1.60;12.65;214
18/2/22 11.59;107.25;84.82;65.97;98.80;215
18/2/22 13.59;102.50;18.85;1.30;11.07;205
18/2/22 15.59;100.50;16.28;0.85;9.35;201
18/2/22 17.59;91.00;25.28;1.63;14.77;182
18/2/22 19.59;48.00;11.50;0.58;6.58;96
18/2/22 21.59;104.50;40.85;1.92;23.28;209
18/2/22 23.59;133.50;46.05;1.72;25.90;267
19/2/22 1.59;174.50;57.58;2.27;32.50;349
19/2/22 3.59;212.00;79.90;5.47;46.93;424
19/2/22 5.59;208.75;85.98;6.38;50.90;418
19/2/22 7.59;189.25;44.85;1.88;25.32;379
19/2/22 9.59;160.00;27.55;0.75;15.27;320
19/2/22 11.59;152.75;31.85;1.15;17.90;306
19/2/22 13.59;157.00;38.55;0.85;21.15;314
19/2/22 15.59;153.50;37.23;0.63;20.30;307
19/2/22 17.59;151.25;38.78;0.38;20.92;303
19/2/22 19.59;149.00;64.22;1.05;35.03;298
19/2/22 21.59;164.75;69.20;3.58;39.72;330
19/2/22 23.59;166.75;55.22;7.75;35.68;334
20/2/22 1.59;176.00;58.92;8.90;38.60;352
20/2/22 3.59;182.50;50.93;3.68;30.05;365
20/2/22 5.59;178.00;30.08;1.72;17.35;356
20/2/22 7.59;129.00;23.25;1.68;13.73;258
20/2/22 9.59;116.75;20.18;2.97;13.15;234
20/2/22 11.59;114.25;89.17;65.00;100.32;229
20/2/22 13.59;103.75;23.28;1.80;13.88;208
20/2/22 15.59;93.50;25.58;1.75;15.05;187
20/2/22 17.59;99.50;30.90;1.92;18.03;199
20/2/22 19.59;99.50;30.25;1.55;17.35;199
20/2/22 21.59;104.00;50.05;4.72;30.47;208
20/2/22 23.59;136.75;76.07;6.92;46.08;274
21/2/22 1.59;168.00;72.03;7.25;44.22;336
21/2/22 3.59;152.25;109.30;22.88;76.70;305
21/2/22 5.59;224.75;96.08;17.48;65.30;450
21/2/22 7.59;212.25;40.50;2.22;23.35;425
21/2/22 9.59;153.00;53.25;1.75;29.75;306
21/2/22 11.59;170.25;74.82;7.15;45.62;341
21/2/22 13.59;193.00;95.08;11.60;59.97;386
21/2/22 15.59;189.25;112.65;25.65;80.77;379
21/2/22 17.59;187.50;61.95;7.43;39.00;375
21/2/22 19.59;155.25;40.80;1.68;23.07;311
21/2/22 21.59;135.25;33.60;1.15;18.85;271
21/2/22 23.59;143.25;35.65;0.80;19.62;287
22/2/22 1.59;184.00;58.80;10.57;39.90;368
22/2/22 3.59;247.00;58.97;8.38;38.15;494
22/2/22 5.59;210.50;36.50;2.45;21.38;421
22/2/22 7.59;152.75;53.80;3.65;31.55;306
22/2/22 9.59;144.50;53.62;5.55;33.02;289
22/2/22 11.59;137.00;91.62;63.70;100.58;274
22/2/22 13.59;99.00;25.95;1.50;15.00;198
22/2/22 15.59;92.50;54.25;3.43;31.65;185
22/2/22 17.59;93.25;56.83;3.57;33.12;187
22/2/22 19.59;103.50;68.40;3.68;39.38;207
22/2/22 21.59;120.50;28.40;1.85;16.62;241
22/2/22 23.59;150.75;64.52;5.05;38.43;302
23/2/22 1.59;174.75;66.18;4.15;38.57;350
23/2/22 3.59;149.50;40.38;2.43;23.45;299
23/2/22 5.59;144.00;30.05;1.32;17.10;288
23/2/22 7.59;132.00;47.90;1.82;27.00;264
23/2/22 9.59;128.50;51.12;4.20;30.55;257
23/2/22 11.59;117.00;33.33;0.40;18.05;234
23/2/22 13.59;69.00;22.65;0.70;12.62;138
23/2/22 15.59;133.75;36.32;2.03;20.97;268
23/2/22 17.59;112.50;44.23;2.27;25.32;225
23/2/22 19.59;143.50;48.30;2.75;27.95;287
23/2/22 21.59;149.25;33.65;0.85;18.57;299
23/2/22 23.59;144.75;47.67;1.88;26.88;290
24/2/22 1.59;159.75;58.05;8.60;37.88;320
24/2/22 3.59;195.25;48.80;6.57;31.35;391
24/2/22 5.59;178.75;31.23;2.82;18.90;358
24/2/22 7.59;153.75;33.62;2.60;20.03;308
24/2/22 9.59;146.50;19.52;1.80;11.88;293
24/2/22 11.59;127.25;88.12;64.17;99.13;255
24/2/22 13.59;129.75;27.40;1.97;16.17;260
24/2/22 15.59;135.75;24.22;1.38;14.00;272
24/2/22 17.59;134.25;31.60;1.60;18.10;269
24/2/22 19.59;122.75;23.67;1.60;13.90;246
24/2/22 21.59;122.00;22.25;1.25;12.85;244
24/2/22 23.59;152.50;39.63;1.47;22.25;305
25/2/22 1.59;197.25;60.40;2.92;34.52;395
25/2/22 3.59;208.75;53.08;4.43;31.83;418
25/2/22 5.59;184.50;63.20;3.65;36.60;369
25/2/22 7.59;203.75;65.87;3.90;38.20;408
25/2/22 9.59;203.00;58.83;2.23;33.15;406
25/2/22 11.59;193.50;92.32;14.13;60.60;387
25/2/22 13.59;221.00;81.98;9.52;51.32;442
25/2/22 15.59;206.50;69.15;4.55;40.48;413
25/2/22 17.59;191.75;53.80;4.43;32.20;384
25/2/22 19.59;175.00;64.57;3.15;36.90;350
25/2/22 21.59;190.00;80.23;7.37;48.68;380
25/2/22 23.59;187.75;63.52;2.67;35.98;376
26/2/22 1.59;187.50;63.55;11.45;43.12;375
26/2/22 3.59;209.00;52.93;7.45;34.23;418
26/2/22 5.59;199.25;27.05;3.62;17.38;399
26/2/22 7.59;146.25;21.40;1.50;12.65;293
26/2/22 9.59;130.50;19.43;1.35;11.38;261
26/2/22 11.59;131.25;24.37;0.80;13.62;263
26/2/22 13.59;126.75;36.08;1.10;20.07;254
26/2/22 15.59;121.50;24.00;1.05;13.65;243
26/2/22 17.59;123.75;16.20;0.90;9.38;248
26/2/22 19.59;116.50;16.65;0.60;9.33;233
26/2/22 21.59;118.25;19.02;0.83;10.77;237
26/2/22 23.59;132.25;28.25;0.85;15.73;265
27/2/22 1.59;155.00;58.13;2.17;32.68;310
27/2/22 3.59;189.00;75.50;2.98;42.60;378
27/2/22 5.59;194.75;45.00;2.07;25.63;390
27/2/22 7.59;176.00;52.35;3.17;30.43;352
27/2/22 9.59;176.00;25.80;1.60;15.00;352
27/2/22 11.59;147.75;32.43;0.97;18.02;296
27/2/22 13.59;136.75;24.70;1.08;14.00;274
27/2/22 15.59;146.75;40.70;1.87;23.15;294
27/2/22 17.59;162.00;35.05;0.88;19.40;324
27/2/22 19.59;164.75;40.60;0.68;22.15;330
27/2/22 21.59;162.50;39.00;1.55;22.00;325
27/2/22 23.59;165.25;54.12;8.85;35.97;331
28/2/22 1.59;187.00;34.45;3.07;20.80;374
28/2/22 3.59;186.75;38.75;3.97;23.90;374
28/2/22 5.59;180.00;22.22;1.35;12.95;360
28/2/22 7.59;161.50;18.72;1.13;10.85;323
28/2/22 9.59;161.25;16.50;0.58;9.22;323
28/2/22 11.59;164.50;23.57;1.18;13.50;329
28/2/22 13.59;162.25;26.88;0.95;15.05;325
28/2/22 15.59;161.75;16.15;0.67;9.12;324
28/2/22 17.59;168.75;18.23;0.73;10.30;338
28/2/22 19.59;179.50;32.15;0.70;17.68;359
28/2/22 21.59;193.25;34.32;1.32;19.30;387
28/2/22 23.59;186.75;28.62;0.70;15.78;374
1/3/22 1.59;191.50;35.78;1.23;20.00;383
1/3/22 3.59;196.00;37.22;1.85;21.30;392
1/3/22 5.59;203.75;32.12;1.10;17.98;408
1/3/22 7.59;169.00;37.38;2.52;21.90;338
1/3/22 9.59;156.75;46.27;2.53;26.67;314
1/3/22 11.59;157.75;48.20;1.95;27.20;316
1/3/22 13.59;162.75;37.67;0.88;20.75;326
1/3/22 15.59;161.00;32.53;0.70;17.85;322
1/3/22 17.59;160.50;32.80;0.30;17.65;321
1/3/22 19.59;169.00;47.82;1.97;27.02;338
1/3/22 21.59;177.00;38.45;1.32;21.55;354
1/3/22 23.59;222.75;56.75;4.85;34.12;446
2/3/22 1.59;275.25;45.35;4.10;27.45;551
2/3/22 3.59;153.00;27.28;2.25;16.37;306
2/3/22 5.59;143.00;32.75;3.05;19.90;286
2/3/22 7.59;140.00;22.65;2.25;13.90;280
2/3/22 9.59;140.50;24.33;2.92;15.30;281
2/3/22 11.59;158.25;121.35;66.13;118.37;317
2/3/22 13.59;161.25;27.15;3.38;17.18;323
2/3/22 15.59;132.25;21.95;2.22;13.50;265
2/3/22 17.59;131.50;26.65;2.00;15.80;263
2/3/22 19.59;130.75;28.47;1.12;16.08;262
2/3/22 21.59;161.25;55.88;1.43;30.88;323
2/3/22 23.59;217.50;69.10;2.95;39.20;435
3/3/22 1.59;208.50;45.35;2.75;26.33;417
3/3/22 3.59;193.00;44.28;2.00;25.20;386
3/3/22 5.59;187.00;44.23;1.68;24.85;374
3/3/22 7.59;184.50;67.62;4.50;39.65;369
3/3/22 9.59;260.75;64.07;2.70;36.27;522
3/3/22 11.59;256.00;63.90;2.83;36.27;512
3/3/22 13.59;209.75;65.52;2.60;36.98;420
3/3/22 15.59;189.75;61.85;4.53;36.57;380
3/3/22 17.59;210.50;80.20;14.48;54.45;421
3/3/22 19.59;238.00;73.35;8.35;45.80;476
3/3/22 21.59;181.50;78.95;16.68;55.52;363
3/3/22 23.59;189.25;92.75;27.88;72.00;379
4/3/22 1.59;216.75;79.18;15.90;55.03;434
4/3/22 3.59;237.25;74.40;8.52;46.52;475
4/3/22 5.59;222.00;47.57;4.30;28.80;444
4/3/22 7.59;220.00;35.80;3.12;21.58;440
4/3/22 9.59;187.75;29.28;1.95;17.13;376
4/3/22 11.59;159.25;88.17;62.38;97.65;319
4/3/22 13.59;142.00;23.50;1.90;14.05;284
4/3/22 15.59;122.00;22.60;1.92;13.60;244
4/3/22 17.59;114.00;30.97;3.05;18.92;228
4/3/22 19.59;113.50;32.30;5.35;21.55;227
4/3/22 21.59;131.75;32.00;2.50;19.05;264
4/3/22 23.59;144.00;63.82;3.17;36.52;288
5/3/22 1.59;174.25;93.98;8.63;57.00;349
5/3/22 3.59;216.25;124.23;18.13;80.83;433
5/3/22 5.59;252.25;89.70;4.52;51.38;505
5/3/22 7.59;224.25;75.55;4.82;44.10;449
5/3/22 9.59;205.00;98.02;17.90;66.70;410
5/3/22 11.59;235.50;94.35;11.35;59.45;471
5/3/22 13.59;276.50;111.07;20.80;76.00;553
5/3/22 15.59;231.25;106.27;22.07;74.48;463
5/3/22 17.59;221.75;86.42;21.30;63.30;444
5/3/22 19.59;208.25;51.62;2.20;29.25;417
5/3/22 21.59;205.50;75.25;20.62;56.80;411
5/3/22 23.59;212.75;93.35;28.33;72.70;426
6/3/22 1.59;219.00;48.85;8.33;32.75;438
6/3/22 3.59;178.50;57.62;7.98;37.10;357
6/3/22 5.59;219.25;34.90;5.17;22.80;439
6/3/22 7.59;163.00;30.25;2.17;17.85;326
6/3/22 9.59;129.50;17.33;1.47;10.42;259
6/3/22 11.59;102.25;87.05;62.18;96.90;205
6/3/22 13.59;96.50;21.35;1.30;12.40;193
6/3/22 15.59;101.50;21.93;1.62;13.03;203
6/3/22 17.59;92.00;19.35;2.10;12.00;184
6/3/22 19.59;88.00;18.55;1.08;10.72;176
6/3/22 21.59;101.00;31.77;2.00;18.53;202
6/3/22 23.59;134.50;55.75;2.15;31.40;269
7/3/22 1.59;171.00;108.15;5.90;62.35;342
7/3/22 3.59;168.00;99.20;3.40;55.50;336
7/3/22 5.59;223.75;95.73;7.60;57.12;448
7/3/22 7.59;219.50;84.67;3.72;48.05;439
7/3/22 9.59;206.75;57.42;3.63;33.50;414
7/3/22 11.59;164.25;26.75;1.45;15.45;329
7/3/22 13.59;138.00;45.75;1.50;25.50;276
7/3/22 15.59;154.75;42.57;1.93;24.20;310
7/3/22 17.59;139.00;59.67;2.27;33.60;278
7/3/22 19.59;149.75;115.02;17.97;75.83;300
7/3/22 21.59;185.75;91.70;14.73;60.77;372
7/3/22 23.59;193.75;76.85;7.03;46.60;388
8/3/22 1.59;187.50;62.07;5.00;37.05;375
8/3/22 3.59;198.00;44.23;4.53;27.23;396
